#Column	sepn	(E9.6)		(.sepn)	[""]	[]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(E9.6)	Source position, ICRS right ascension	(master_source.ra)	["deg"]	[pos.eq.ra;meta.main]
#Column	dec	(E9.6)	Source position, ICRS declination	(master_source.dec)	["deg"]	[pos.eq.dec;meta.main]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	sat_src_flag	(A5)	Source is saturated in all observations; source properties are unreliable	(master_source.sat_src_flag)	[""]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	flux_aper_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_b	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(master_source.flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	flux_aper_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_lolim_w)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_w	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(master_source.flux_aper_hilim_w)	["erg/s/cm^2"]	[]
#Column	extent_flag	(A5)	Source is extended, or deconvolved source extent is inconsistent with a point source at the 90% confidence level in one or more observations and energy bands	(master_source.extent_flag)	[""]	[]
#Column	hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(master_source.hard_hm)	[""]	[]
#Column	hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[]
#Column	hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[]
#Column	hard_ms	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio	(master_source.hard_ms)	[""]	[]
#Column	hard_ms_lolim	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_ms_lolim)	[""]	[]
#Column	hard_ms_hilim	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_ms_hilim)	[""]	[]
#Column	var_intra_index_b	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation (highest value across all observations); ACIS broad (0.5-7.0 keV) energy band	(master_source.var_intra_index_b)	[""]	[]
#Column	var_inter_index_b	(I2)	Inter-observation variability index in the range [0, 10]: indicates whether the source region photon flux is constant between observations; ACIS broad (0.5-7.0 keV) energy band	(master_source.var_inter_index_b)	[""]	[]
#Column	var_intra_index_w	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation (highest value across all observations); HRC wide (~0.1-10.0 keV) energy band	(master_source.var_intra_index_w)	[""]	[]
#Column	var_inter_index_w	(I2)	Inter-observation variability index in the range [0, 10]: indicates whether the source region photon flux is constant between observations; HRC wide (~0.1-10.0 keV) energy band	(master_source.var_inter_index_w)	[""]	[]
#Column	match_type	(A1)	Type of match between master source and stacked observation detection; u = unique match, a = ambiguous match; n = non-detection	(master_stack_assoc.match_type)	[""]	[meta.code]
#Column	obsid	(I5)	Observation identifier	(observation_source.obsid)	[""]	[]
#Column	obi	(I3)	Observation interval number	(observation_source.obi)	[""]	[]
#Column	region_id	(I4)	Detection region identifier (component number)	(observation_source.region_id)	[""]	[]
#Column	instrument	(A4)	Instrument used for the observation; 'ACIS' or 'HRC'	(observation_source.instrument)	[""]	[]
#Column	theta	(F9.3)	PSF 90% ECF aperture off-axis angle	(observation_source.theta)	["arcmin"]	[]
#Column	phi	(F9.2)	PSF 90% ECF aperture azimuthal angle	(observation_source.phi)	["deg"]	[]
#Column	livetime	(F9.1)	Effective single observation exposure time, after applying the good time intervals and the deadtime correction factor; vignetting and dead area corrections are NOT applied	(observation_source.livetime)	["s"]	[]
#Column	conf_code	(I5)	Compact detection may be confused (bit encoded: 1: background region overlaps another background region; 2: background region overlaps another source region; 4: source region overlaps another background region; 8: source region overlaps another source region; 256: compact detection is overlaid on an extended detection)	(observation_source.conf_code)	[""]	[]
#Column	obi_sat_src_flag	(A5)	Detection is saturated; detection properties are unreliable	(observation_source.obi_sat_src_flag)	[""]	[]
#Column	flux_significance_b	(F9.2)	Significance of the single-observation detection determined from the ratio of the single-observation detection photon flux to the estimated error in the photon flux; ACIS broad (0.5-7.0 keV) energy band	(observation_source.flux_significance_b)	[""]	[]
#Column	flux_significance_w	(F9.2)	Significance of the single-observation detection determined from the ratio of the single-observation detection photon flux to the estimated error in the photon flux; HRC wide (~0.1-10.0 keV) energy band	(observation_source.flux_significance_w)	[""]	[]
#Column	detector	(A15)	Detector elements over which the background region bounding box dithers during the observation	(observation_source.detector)	[""]	[]
#Column	extent_code	(I5)	Detection is extended, or deconvolved compact detection extent is inconsistent with a point source at the 90% confidence level in one or more energy bands (bit encoded: 1, 2, 4, 8, 16, 32: deconvolved compact detection extent is not consistent with a point source in the ACIS ultrasoft, soft, medium, hard, broad, or HRC wide (~0.1-10.0 keV) energy band, respectively; 256: extended detection)	(observation_source.extent_code)	[""]	[]
#Column	mjr_axis_raw_b	(F9.3)	1 sigma radius along the major axis of the ellipse defining the observed detection extent; ACIS broad (0.5-7.0 keV) energy band	(observation_source.mjr_axis_raw_b)	["arcsec"]	[]
#Column	mnr_axis_raw_b	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the observed detection extent; ACIS broad (0.5-7.0 keV) energy band	(observation_source.mnr_axis_raw_b)	["arcsec"]	[]
#Column	pos_angle_raw_b	(F9.1)	Position angle of the major axis of the ellipse defining the observed detection extent; ACIS broad (0.5-7.0 keV) energy band	(observation_source.pos_angle_raw_b)	["deg"]	[]
#Column	mjr_axis_raw_w	(F9.3)	1 sigma radius along the major axis of the ellipse defining the observed detection extent; HRC wide (~0.1-10.0 keV) energy band	(observation_source.mjr_axis_raw_w)	["arcsec"]	[]
#Column	mnr_axis_raw_w	(F9.3)	1 sigma radius along the minor axis of the ellipse defining the observed detection extent; HRC wide (~0.1-10.0 keV) energy band	(observation_source.mnr_axis_raw_w)	["arcsec"]	[]
#Column	pos_angle_raw_w	(F9.1)	Position angle of the major axis of the ellipse defining the observed detection extent; HRC wide (~0.1-10.0 keV) energy band	(observation_source.pos_angle_raw_w)	["deg"]	[]
#Column	cnts_aper_b	(I11)	Total counts observed in the modified source region aperture; ACIS broad (0.5-7.0 keV) energy band	(observation_source.cnts_aper_b)	["count"]	[]
#Column	cnts_aper_w	(I11)	Total counts observed in the modified source region aperture; HRC wide (~0.1-10.0 keV) energy band	(observation_source.cnts_aper_w)	["count"]	[]
#Column	src_rate_aper_b	(F9.5)	Aperture-corrected detection net count rate inferred from the source region aperture; ACIS broad (0.5-7.0 keV) energy band	(observation_source.src_rate_aper_b)	["count/s"]	[]
#Column	src_rate_aper_w	(F9.5)	Aperture-corrected detection net count rate inferred from the source region aperture; HRC wide (~0.1-10.0 keV) energy band	(observation_source.src_rate_aper_w)	["count/s"]	[]
#Column	obi_flux_aper_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events; ACIS broad (0.5-7.0 keV) energy band	(observation_source.obi_flux_aper_b)	["erg/s/cm^2"]	[]
#Column	obi_flux_aper_lolim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); ACIS broad (0.5-7.0 keV) energy band	(observation_source.obi_flux_aper_lolim_b)	["erg/s/cm^2"]	[]
#Column	obi_flux_aper_hilim_b	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); ACIS broad (0.5-7.0 keV) energy band	(observation_source.obi_flux_aper_hilim_b)	["erg/s/cm^2"]	[]
#Column	obi_flux_aper_w	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events; HRC wide (~0.1-10.0 keV) energy band	(observation_source.obi_flux_aper_w)	["erg/s/cm^2"]	[]
#Column	obi_flux_aper_lolim_w	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% lower confidence limit); HRC wide (~0.1-10.0 keV) energy band	(observation_source.obi_flux_aper_lolim_w)	["erg/s/cm^2"]	[]
#Column	obi_flux_aper_hilim_w	(E9.3)	Aperture-corrected detection net energy flux inferred from the source region aperture, calculated by counting X-ray events (68% upper confidence limit); HRC wide (~0.1-10.0 keV) energy band	(observation_source.obi_flux_aper_hilim_w)	["erg/s/cm^2"]	[]
#Column	obi_hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(observation_source.obi_hard_hm)	[""]	[]
#Column	obi_hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(observation_source.obi_hard_hm_lolim)	[""]	[]
#Column	obi_hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(observation_source.obi_hard_hm_hilim)	[""]	[]
#Column	obi_hard_ms	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio	(observation_source.obi_hard_ms)	[""]	[]
#Column	obi_hard_ms_hilim	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(observation_source.obi_hard_ms_hilim)	[""]	[]
#Column	obi_hard_ms_lolim	(F9.4)	ACIS medium (1.2-2.0 keV) - soft (0.5-1.2 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(observation_source.obi_hard_ms_lolim)	[""]	[]
#Column	var_index_b	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation; ACIS broad (0.5-7.0 keV) energy band	(observation_source.var_index_b)	[""]	[]
#Column	var_index_w	(I2)	Intra-observation Gregory-Loredo variability index in the range [0, 10]: indicates whether the source region photon flux is constant within an observation; HRC wide (~0.1-10.0 keV) energy band	(observation_source.var_index_w)	[""]	[]
#Column	detect_stack_id	(A24)	Detect stack identifier (designation of observation stack used for source detection) in the format '{acis|hrc}fJhhmmsss{p|m}ddmmss_nnn'	(stack_source.detect_stack_id)	[""]	[]
sepn	name	ra	dec	err_ellipse_r0	conf_flag	sat_src_flag	significance	flux_aper_b	flux_aper_lolim_b	flux_aper_hilim_b	flux_aper_w	flux_aper_lolim_w	flux_aper_hilim_w	extent_flag	hard_hm	hard_hm_lolim	hard_hm_hilim	hard_ms	hard_ms_lolim	hard_ms_hilim	var_intra_index_b	var_inter_index_b	var_intra_index_w	var_inter_index_w	match_type	obsid	obi	region_id	instrument	theta	phi	livetime	conf_code	obi_sat_src_flag	flux_significance_b	flux_significance_w	detector	extent_code	mjr_axis_raw_b	mnr_axis_raw_b	pos_angle_raw_b	mjr_axis_raw_w	mnr_axis_raw_w	pos_angle_raw_w	cnts_aper_b	cnts_aper_w	src_rate_aper_b	src_rate_aper_w	obi_flux_aper_b	obi_flux_aper_lolim_b	obi_flux_aper_hilim_b	obi_flux_aper_w	obi_flux_aper_lolim_w	obi_flux_aper_hilim_w	obi_hard_hm	obi_hard_hm_lolim	obi_hard_hm_hilim	obi_hard_ms	obi_hard_ms_hilim	obi_hard_ms_lolim	var_index_b	var_index_w	detect_stack_id
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17302	  0	  29	ACIS	    3.019	   274.53	  49617.6	    0	FALSE	     5.00	      NaN	         ACIS-1	    0	    0.669	    0.424	     94.0	      NaN	      NaN	      NaN	         34	        NaN	0.00072578	      NaN	7.186e-15	5.733e-15	8.640e-15	      NaN	      NaN	      NaN	  -0.4560	  -0.7189	  -0.1680	  -0.7308	  -0.6190	  -0.8226	 0	NaN	acisfJ0216486m050449_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17307	  1	  29	ACIS	    3.160	   286.24	  50813.9	    0	FALSE	     5.24	      NaN	         ACIS-1	    0	    0.617	    0.567	    150.3	      NaN	      NaN	      NaN	         36	        NaN	0.00074918	      NaN	1.083e-14	8.720e-15	1.280e-14	      NaN	      NaN	      NaN	  -0.9994	  -1.0000	  -0.7651	  -0.7083	  -0.5978	  -0.7989	 0	NaN	acisfJ0216486m050449_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17303	  0	  29	ACIS	    2.544	    71.01	  51188.4	    0	FALSE	     4.65	      NaN	         ACIS-3	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	         30	        NaN	0.00062661	      NaN	7.888e-15	6.253e-15	9.523e-15	      NaN	      NaN	      NaN	  -0.3485	  -0.6415	  -0.0344	  -0.7595	  -0.6490	  -0.8463	 0	NaN	acisfJ0217105m050450_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17308	  2	  29	ACIS	    2.269	   103.73	  44791.0	    0	FALSE	     4.53	      NaN	         ACIS-2	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	         27	        NaN	0.00063610	      NaN	1.058e-14	8.165e-15	1.285e-14	      NaN	      NaN	      NaN	  -0.0550	  -0.3629	   0.2442	  -0.7320	  -0.5953	  -0.8364	 1	NaN	acisfJ0217105m050450_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17298	  0	  34	ACIS	    5.128	   154.77	  49337.3	    5	FALSE	     7.80	      NaN	         ACIS-2	    0	    1.813	    1.455	    174.2	      NaN	      NaN	      NaN	         83	        NaN	0.0016871	      NaN	2.136e-14	1.859e-14	2.413e-14	      NaN	      NaN	      NaN	  -0.1724	  -0.3442	   0.0006	  -0.6396	  -0.5503	  -0.7189	 8	NaN	acisfJ0217106m050940_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	u          	17297	  0	  54	ACIS	    5.480	   217.35	  49335.2	    1	FALSE	     5.14	      NaN	         ACIS-0	    0	    1.956	    1.714	     68.5	      NaN	      NaN	      NaN	         39	        NaN	0.00077925	      NaN	1.144e-14	9.098e-15	1.365e-14	      NaN	      NaN	      NaN	  -0.6408	  -0.8551	  -0.3879	  -0.6271	  -0.4966	  -0.7352	 1	NaN	acisfJ0216487m050940_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	n          	17296	  0	 214	ACIS	   21.129	   118.14	  49325.7	    3	FALSE	     0.00	      NaN	         ACIS-6	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	         75	        NaN	   0.0000	      NaN	0.000e+00	0.000e+00	2.137e-14	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	NaN	NaN	acisfJ0218162m051507_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	n          	17306	  1	 270	ACIS	   18.453	   102.43	  50787.7	    3	FALSE	     3.27	      NaN	         ACIS-6	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	        213	        NaN	   0.0000	      NaN	1.165e-13	9.423e-14	1.387e-13	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	NaN	NaN	acisfJ0218152m050455_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	n          	17305	  1	 290	ACIS	   14.050	   101.86	  48475.9	    3	FALSE	     0.00	      NaN	         ACIS-6	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	         89	        NaN	   0.0000	      NaN	0.000e+00	0.000e+00	1.810e-14	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	NaN	NaN	acisfJ0217573m050456_001
6.787754e-01	 2CXO J021701.0-050508	3.425433e+01	-5.085556e+00	     0.32	FALSE	FALSE	     7.80	8.985e-15	8.148e-15	9.773e-15	      NaN	      NaN	      NaN	FALSE	  -0.5272	  -0.6640	  -0.3916	  -0.7021	  -0.7464	  -0.6527	 8	 7	NaN	NaN	n          	17310	  1	 290	ACIS	   13.999	    98.61	  47414.0	    3	FALSE	     0.00	      NaN	        ACIS-67	    0	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	         76	        NaN	   0.0000	      NaN	0.000e+00	0.000e+00	1.468e-14	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	      NaN	NaN	NaN	acisfJ0217573m050456_001
